action,file,timestamp,runtime,lazy,blocksize,prefetch_storage
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_1.trk>,464790815999373,82.344690442,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_2.trk>,464873161901404,76.175285425,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_3.trk>,464949338535501,55.15212218600001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_4.trk>,465004492083529,85.66909094200001,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_5.trk>,465090162486986,63.07394834,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_6.trk>,465153237956727,69.671007817,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.11_58_7.trk>,465222910378046,80.07895043,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_0.trk>,465302990685303,51.786708932,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_1.trk>,465354778874524,85.994738138,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_2.trk>,465440774956758,82.595678421,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.12_58_3.trk>,465523372001393,58.918960580000004,True,0,[]
read_s3fs,['hydi-tractography/hydi_tracks.10_58_0.trk', 'hydi-tractography/hydi_tracks.10_58_1.trk', 'hydi-tractography/hydi_tracks.10_58_2.trk', 'hydi-tractography/hydi_tracks.10_58_3.trk', 'hydi-tractography/hydi_tracks.10_58_4.trk', 'hydi-tractography/hydi_tracks.10_58_5.trk', 'hydi-tractography/hydi_tracks.10_58_6.trk', 'hydi-tractography/hydi_tracks.10_58_7.trk', 'hydi-tractography/hydi_tracks.11_58_0.trk', 'hydi-tractography/hydi_tracks.11_58_1.trk', 'hydi-tractography/hydi_tracks.11_58_2.trk', 'hydi-tractography/hydi_tracks.11_58_3.trk', 'hydi-tractography/hydi_tracks.11_58_4.trk', 'hydi-tractography/hydi_tracks.11_58_5.trk', 'hydi-tractography/hydi_tracks.11_58_6.trk', 'hydi-tractography/hydi_tracks.11_58_7.trk', 'hydi-tractography/hydi_tracks.12_58_0.trk', 'hydi-tractography/hydi_tracks.12_58_1.trk', 'hydi-tractography/hydi_tracks.12_58_2.trk', 'hydi-tractography/hydi_tracks.12_58_3.trk'],464145072381291,1437.219285825,True,67108864,[]
read_trk,<File-like object S3PrefetchFileSystem, hydi-tractography/hydi_tracks.12_58_3.trk>,465583093967266,1075.683649324,True,0,[]
read_prefetched,['vhs-bucket/hydi-header.trk', 'hydi-tractography/hydi_tracks.10_58_0.trk', 'hydi-tractography/hydi_tracks.10_58_1.trk', 'hydi-tractography/hydi_tracks.10_58_2.trk', 'hydi-tractography/hydi_tracks.10_58_3.trk', 'hydi-tractography/hydi_tracks.10_58_4.trk', 'hydi-tractography/hydi_tracks.10_58_5.trk', 'hydi-tractography/hydi_tracks.10_58_6.trk', 'hydi-tractography/hydi_tracks.10_58_7.trk', 'hydi-tractography/hydi_tracks.11_58_0.trk', 'hydi-tractography/hydi_tracks.11_58_1.trk', 'hydi-tractography/hydi_tracks.11_58_2.trk', 'hydi-tractography/hydi_tracks.11_58_3.trk', 'hydi-tractography/hydi_tracks.11_58_4.trk', 'hydi-tractography/hydi_tracks.11_58_5.trk', 'hydi-tractography/hydi_tracks.11_58_6.trk', 'hydi-tractography/hydi_tracks.11_58_7.trk', 'hydi-tractography/hydi_tracks.12_58_0.trk', 'hydi-tractography/hydi_tracks.12_58_1.trk', 'hydi-tractography/hydi_tracks.12_58_2.trk', 'hydi-tractography/hydi_tracks.12_58_3.trk'],465582291788282,1076.486147847,True,67108864,[('/dev/shm', 1024)]
read_trk,<File-like object S3PrefetchFileSystem, hydi-tractography/hydi_tracks.12_58_3.trk>,466659637704929,1063.0674577470002,True,0,[]
read_prefetched,['vhs-bucket/hydi-header.trk', 'hydi-tractography/hydi_tracks.10_58_0.trk', 'hydi-tractography/hydi_tracks.10_58_1.trk', 'hydi-tractography/hydi_tracks.10_58_2.trk', 'hydi-tractography/hydi_tracks.10_58_3.trk', 'hydi-tractography/hydi_tracks.10_58_4.trk', 'hydi-tractography/hydi_tracks.10_58_5.trk', 'hydi-tractography/hydi_tracks.10_58_6.trk', 'hydi-tractography/hydi_tracks.10_58_7.trk', 'hydi-tractography/hydi_tracks.11_58_0.trk', 'hydi-tractography/hydi_tracks.11_58_1.trk', 'hydi-tractography/hydi_tracks.11_58_2.trk', 'hydi-tractography/hydi_tracks.11_58_3.trk', 'hydi-tractography/hydi_tracks.11_58_4.trk', 'hydi-tractography/hydi_tracks.11_58_5.trk', 'hydi-tractography/hydi_tracks.11_58_6.trk', 'hydi-tractography/hydi_tracks.11_58_7.trk', 'hydi-tractography/hydi_tracks.12_58_0.trk', 'hydi-tractography/hydi_tracks.12_58_1.trk', 'hydi-tractography/hydi_tracks.12_58_2.trk', 'hydi-tractography/hydi_tracks.12_58_3.trk'],466658778099494,1063.927291591,True,67108864,[('/dev/shm', 1024)]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_0.trk>,467722845979572,63.798090867000006,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_1.trk>,467786650591724,64.228496402,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_2.trk>,467850880446550,80.984553176,True,0,[]
read_trk,<File-like object S3FileSystem, hydi-tractography/hydi_tracks.10_58_3.trk>,467931866455151,52.153261948,True,0,[]
